hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
1,90072198705840128,-64.4747,-3.65734,-1502.5,-0.217525,-0.0344217,-5.15597,7.13152e-06
2,540437590281551872,-65.3829,-10.4879,-1502.5,-1.42524,-0.246886,-32.9475,1.5494e-05
3,234195564399427584,-57.6474,-0.125236,-1502.5,-0.931333,-0.0156179,-24.4918,1.60186e-05
4,117095651895934976,-90.2397,-7.77592,-1502.5,-1.1852,-0.130636,-19.8856,1.39975e-05
5,526921981036068864,-65.984,-13.4918,-1502.5,-0.263797,-0.0750498,-6.17144,6.64839e-06
6,234195633118904320,-65.7426,-13.4026,-1502.5,-0.91701,-0.165886,-20.901,9.73422e-06
7,783629290099965952,-96.7115,-14.0035,-1502.5,-0.297834,-0.0132373,-4.62315,6.1587e-06
8,117103073599422464,-99.3901,-2.58998,-1502.5,-1.91031,-0.0737976,-29.2014,2.33825e-05
9,0,-82.2278,-0.825875,-1502.5,-233656,53734.1,-970833,     0
10,630505597099311104,-90.0971,-0.238459,-1502.5,-0.321139,-0.0311059,-5.45847,5.41875e-06
11,216172988272214016,-94.3805,0.666602,-1502.5,-0.385493,-0.0183391,-6.27875,5.77225e-06
12,184661947092828160,-56.1963,-4.48256,-1502.5,-0.229399,-0.00017668,-6.19459,6.64839e-06
13,531435819865473024,-62.9175,-12.7596,-1502.5,-0.933753,-0.168392,-22.0846,1.22292e-05
14,171138228949090304,-67.8274,-6.41649,-1502.5,-0.187473,0.00889048,-3.977,7.13152e-06
15,117094621103783936,-62.2516,-5.50345,-1502.5,-1.52191,-0.1525,-37.183,1.89811e-05
16,806152648356003840,-56.3012,0.146828,-1502.5,-0.182268,-0.113375,-5.89829,8.46653e-06
17,531426542736113664,-91.6852,-9.40694,-1502.5,-0.351566,-0.00829421,-5.71181,6.64839e-06
18,581004209227300864,-67.623,-5.02859,-1502.5,-0.950514,-0.0491409,-21.2528,1.06402e-05
19,544956995388571648,-100.22,-4.60108,-1502.5,-0.201476,0.0205446,-3.02672,8.46653e-06
20,4521741569228800,-60.4005,1.20357,-1502.5,-1.16401,0.00288778,-29.2078,1.47687e-05
21,504410923566366720,-55.0715,2.50669,-1502.5,-3.84883,0.193336,-105.112,4.23326e-05
